Employee_ID,Age,Gender,Department,Job_Role,Education,Marital_Status,Business_Travel,Distance_From_Home,Monthly_Income,Bonus,Overtime,Job_Satisfaction,Environment_Satisfaction,Relationship_Satisfaction,Work_Life_Balance,Performance_Rating,Training_Times_Last_Year,Percent_Salary_Hike,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Total_Working_Years,Projects_Completed,Absenteeism_Days,Remote_Work,Manager_Rating,Attrition
111616,46,Male,Operations,Engineer,Bachelor,Divorced,Rarely,20.0,6731.0,1204,Yes,3.0,4,2,1,5,5,19,1,1,1,18,14,20,No,2,No
111617,31,Female,Customer Support,Associate,Master,Single,Non-Travel,6.0,4245.0,3696,Yes,3.0,2,3,2,4,1,13,3,2,1,5,2,11,Yes,3,No
111618,42,Female,HR,Specialist,Diploma,Single,Rarely,5.0,6057.0,4959,Yes,1.0,4,1,2,4,1,19,9,3,6,16,1,9,No,2,No
111619,49,Female,Operations,Executive,Diploma,Married,Rarely,6.0,7504.0,4933,No,4.0,4,2,2,3,5,22,0,0,0,21,9,6,No,4,No
111620,22,Male,Marketing,Manager,PhD,Married,Frequently,19.0,3308.0,2191,No,2.0,3,1,3,4,2,19,0,0,0,0,4,19,Yes,3,No
111621,45,Male,IT,Specialist,PhD,Single,Non-Travel,20.0,7174.0,2267,No,1.0,2,1,2,4,4,22,10,1,8,17,7,4,No,4,No
111622,44,Female,Marketing,Manager,Master,Divorced,Frequently,19.0,7692.0,1867,No,4.0,3,4,2,5,4,16,13,4,5,20,11,4,No,5,No
111623,29,Male,Sales,Executive,Master,Divorced,Rarely,19.0,4161.0,7627,Yes,3.0,3,4,3,3,3,13,0,0,0,0,5,12,Yes,5,No
111624,28,Male,Operations,Associate,Diploma,Married,Rarely,20.0,4094.0,5846,Yes,1.0,4,3,2,3,3,10,1,0,1,2,3,1,No,4,No
111625,33,Female,Sales,Associate,Diploma,Single,Frequently,5.0,7272.0,1139,No,3.0,1,2,2,3,2,10,1,0,1,12,9,17,No,2,No
111626,58,Female,HR,Analyst,Bachelor,Single,Non-Travel,2.0,10029.0,7252,Yes,1.0,1,4,4,4,6,15,18,9,4,29,2,18,Yes,5,No
111627,46,Male,IT,Specialist,Master,Divorced,Rarely,26.0,6563.0,7787,Yes,3.0,2,1,1,3,5,18,3,3,1,18,2,20,No,4,No
111628,40,Female,HR,Manager,PhD,Divorced,Frequently,25.0,4581.0,3496,No,1.0,2,4,1,3,3,16,0,0,0,11,12,17,No,5,No
111629,60,Female,HR,Executive,Bachelor,Single,Frequently,23.0,11893.0,6867,No,4.0,2,3,4,3,2,15,4,0,2,39,14,14,No,4,No
111630,29,Female,HR,Engineer,PhD,Single,Frequently,28.0,3418.0,4030,No,1.0,2,1,4,3,4,19,0,0,0,3,8,9,No,4,No
111631,57,Male,Sales,Executive,Diploma,Single,Non-Travel,16.0,11243.0,733,Yes,3.0,4,2,1,4,5,21,9,5,4,32,1,18,No,2,No
111632,49,Male,Marketing,Engineer,Master,Divorced,Rarely,2.0,7347.0,2406,Yes,1.0,1,2,3,5,5,10,20,3,2,22,4,14,No,5,No
111633,44,Male,Customer Support,Executive,Diploma,Single,Rarely,3.0,9693.0,2159,No,2.0,3,2,1,4,6,13,16,2,6,23,10,12,Yes,3,No
111634,47,Female,IT,Specialist,PhD,Divorced,Rarely,10.0,8597.0,2419,No,2.0,3,3,1,3,2,19,2,2,0,22,15,1,Yes,3,No
111635,38,Male,Sales,Associate,Diploma,Single,Non-Travel,6.0,5878.0,803,No,3.0,2,4,3,3,1,19,12,5,4,13,15,2,Yes,3,No
111636,54,Male,Operations,Manager,Master,Married,Non-Travel,29.0,8151.0,3347,No,1.0,2,1,4,4,0,17,16,9,3,26,7,13,Yes,2,No
111637,21,Male,Customer Support,Specialist,Bachelor,Married,Frequently,10.0,2743.0,2406,No,4.0,4,4,4,3,5,22,0,0,0,0,10,10,No,4,No
111638,29,Male,IT,Manager,PhD,Divorced,Rarely,16.0,4555.0,1937,No,3.0,4,1,4,3,5,13,3,0,0,6,10,14,Yes,4,No
111639,46,Female,R&D,Engineer,PhD,Married,Rarely,18.0,8819.0,5321,No,3.0,4,4,4,3,4,14,9,9,5,24,4,19,Yes,3,No
111640,58,Male,Sales,Specialist,PhD,Divorced,Non-Travel,28.0,11345.0,5600,No,3.0,2,4,2,5,3,19,19,1,6,35,1,12,Yes,5,No
111641,24,Male,Sales,Executive,Diploma,Single,Non-Travel,10.0,4750.0,1250,Yes,4.0,4,1,1,3,3,13,1,0,0,1,15,9,Yes,3,No
111642,53,Female,R&D,Analyst,Bachelor,Divorced,Frequently,28.0,10599.0,1108,Yes,1.0,1,3,1,3,1,23,5,3,4,29,9,14,No,5,No
111643,27,Female,Sales,Engineer,Diploma,Married,Frequently,13.0,4732.0,1937,Yes,4.0,4,1,3,3,0,24,0,0,0,4,13,13,No,4,No
111644,25,Female,Marketing,Specialist,PhD,Single,Non-Travel,13.0,4235.0,4228,No,2.0,1,2,1,3,5,13,0,0,0,0,12,13,No,3,No
111645,51,Male,Finance,Associate,Master,Married,Rarely,27.0,10134.0,2450,Yes,2.0,4,3,3,3,5,24,8,1,5,30,8,15,No,5,No
111646,28,Female,Customer Support,Specialist,Master,Single,Non-Travel,8.0,4959.0,5937,No,2.0,4,3,2,4,1,22,0,0,0,1,1,15,No,5,No
111647,53,Female,R&D,Specialist,Master,Divorced,Rarely,23.0,11250.0,1321,No,3.0,2,4,2,3,6,11,21,7,6,32,13,5,Yes,2,No
111648,51,Female,Operations,Manager,Diploma,Divorced,Non-Travel,12.0,10808.0,3257,Yes,1.0,2,3,1,3,0,19,10,4,1,30,3,2,No,4,No
111649,26,Female,Customer Support,Manager,Diploma,Divorced,Frequently,10.0,2229.0,1510,No,3.0,4,3,4,3,3,23,0,0,0,0,7,4,No,3,No
111650,32,Female,HR,Analyst,PhD,Divorced,Frequently,29.0,4305.0,2406,Yes,2.0,1,2,4,5,1,21,0,0,0,3,4,17,No,2,Yes
111651,45,Male,IT,Executive,Diploma,Single,Rarely,7.0,7897.0,7377,No,4.0,2,1,1,3,0,20,4,3,1,24,11,11,No,3,No
111652,39,Male,R&D,Executive,Diploma,Divorced,Non-Travel,9.0,7409.0,1761,No,1.0,4,1,4,3,6,21,4,0,2,14,2,2,No,3,No
111653,56,Male,R&D,Engineer,Master,Single,Non-Travel,17.0,10506.0,1866,No,4.0,2,4,2,3,2,24,13,9,0,33,15,5,Yes,2,No
111654,54,Male,Customer Support,Engineer,PhD,Married,Non-Travel,22.0,10747.0,5506,No,2.0,1,2,2,3,4,25,14,0,0,32,1,11,No,3,No
111655,42,Female,R&D,Manager,Master,Married,Non-Travel,15.0,5527.0,2746,No,1.0,3,1,1,3,0,14,7,2,0,13,2,6,No,5,No
111656,31,Female,Operations,Specialist,PhD,Divorced,Rarely,20.0,4257.0,7836,No,1.0,3,2,1,3,4,10,0,0,0,9,2,7,Yes,4,No
111657,60,Female,Customer Support,Specialist,Bachelor,Married,Rarely,7.0,11979.0,7201,No,1.0,3,3,4,5,2,17,24,9,5,32,15,12,No,3,No
111658,51,Male,Operations,Specialist,Bachelor,Married,Non-Travel,24.0,7554.0,2333,Yes,3.0,4,4,4,5,5,13,3,0,0,23,12,12,No,4,No
111659,41,Male,HR,Engineer,Bachelor,Single,Frequently,18.0,5855.0,6121,No,4.0,2,4,4,3,2,22,5,0,0,15,2,15,No,3,No
111660,53,Female,IT,Analyst,Master,Divorced,Frequently,11.0,8969.0,4988,Yes,1.0,4,4,3,3,4,22,7,4,3,27,10,2,No,4,No
111661,29,Male,Operations,Engineer,PhD,Married,Rarely,16.0,3182.0,3734,Yes,1.0,4,2,4,3,6,11,0,0,0,3,14,17,No,3,Yes
111662,52,Male,Marketing,Specialist,Master,Single,Frequently,27.0,10349.0,6577,No,4.0,1,2,3,3,2,22,21,1,0,29,13,15,No,3,No
111663,60,Male,R&D,Engineer,Master,Married,Rarely,8.0,9421.0,4341,No,4.0,3,4,1,3,4,16,21,3,4,33,14,5,Yes,5,No
111664,51,Female,Operations,Executive,Diploma,Married,Rarely,6.0,7953.0,1920,Yes,4.0,1,4,1,3,6,10,3,0,1,25,6,14,Yes,2,No
111665,49,Female,Operations,Executive,Master,Divorced,Frequently,10.0,9395.0,3219,Yes,2.0,3,2,3,3,3,25,5,0,2,22,3,11,Yes,2,No
111666,34,Male,Marketing,Manager,Bachelor,Single,Frequently,5.0,7097.0,5003,No,1.0,1,3,1,5,6,17,0,0,0,13,10,13,No,4,No
111667,58,Female,R&D,Manager,PhD,Single,Non-Travel,25.0,10832.0,6520,No,3.0,2,4,3,3,1,14,16,2,8,33,14,8,Yes,2,No
111668,39,Female,Customer Support,Analyst,Master,Divorced,Rarely,21.0,7528.0,7672,Yes,3.0,4,4,4,3,1,12,8,4,7,15,15,20,No,3,No
111669,48,Female,Customer Support,Engineer,Master,Single,Rarely,28.0,9296.0,7058,Yes,2.0,4,4,1,5,4,17,13,6,0,20,2,0,No,3,No
111670,35,Male,R&D,Associate,Master,Single,Non-Travel,21.0,5995.0,1083,Yes,1.0,1,1,4,4,6,20,2,1,1,6,5,10,No,5,Yes
111671,39,Female,R&D,Specialist,Master,Divorced,Non-Travel,13.0,7149.0,4463,No,3.0,3,3,4,3,6,18,1,0,0,11,5,3,Yes,4,No
111672,43,Male,Sales,Executive,Diploma,Divorced,Non-Travel,5.0,5953.0,7252,Yes,1.0,1,1,4,4,6,15,8,2,5,16,10,20,Yes,5,No
111673,29,Female,Customer Support,Engineer,Master,Single,Frequently,2.0,3984.0,5625,No,4.0,1,2,1,3,4,22,1,0,0,2,4,11,Yes,3,No
111674,46,Male,IT,Specialist,Master,Single,Non-Travel,19.0,6536.0,5021,No,2.0,3,2,2,3,0,10,7,6,7,19,14,13,Yes,2,No
111675,44,Female,IT,Associate,PhD,Single,Non-Travel,24.0,8590.0,784,No,4.0,1,2,1,5,1,12,17,6,1,21,10,6,No,5,No
111676,33,Female,Customer Support,Specialist,Master,Married,Non-Travel,17.0,6189.0,4632,No,3.0,1,4,1,3,0,24,7,5,6,11,8,10,No,5,No
111677,48,Male,IT,Analyst,Diploma,Divorced,Non-Travel,7.0,7890.0,6127,No,1.0,4,3,4,4,1,19,17,5,6,19,4,12,No,2,No
111678,58,Male,Customer Support,Executive,Diploma,Married,Non-Travel,1.0,10929.0,4772,Yes,1.0,1,2,2,4,2,19,11,6,8,30,12,12,No,5,No
111679,27,Female,Operations,Executive,Diploma,Single,Rarely,25.0,2692.0,641,Yes,3.0,3,4,2,3,1,24,0,0,0,0,3,11,Yes,2,No
111680,35,Male,IT,Analyst,Diploma,Divorced,Non-Travel,5.0,6982.0,2906,No,4.0,2,3,4,3,0,12,8,5,3,12,8,14,No,4,Yes
111681,31,Male,Finance,Engineer,PhD,Married,Frequently,5.0,3803.0,7102,Yes,4.0,3,4,1,3,2,22,3,3,0,5,11,18,No,3,No
111682,31,Female,Operations,Analyst,Master,Single,Non-Travel,12.0,5542.0,3681,Yes,1.0,3,1,2,3,6,13,3,0,3,3,12,19,Yes,2,No
111683,49,Male,IT,Manager,Master,Divorced,Non-Travel,11.0,9510.0,7356,No,1.0,3,1,1,3,2,12,0,0,0,25,14,18,Yes,2,No
111684,25,Female,Customer Support,Associate,Master,Married,Non-Travel,26.0,4646.0,1736,No,1.0,2,1,1,3,2,10,0,0,0,0,12,14,No,5,No
111685,32,Female,Finance,Executive,PhD,Single,Non-Travel,17.0,3846.0,7128,No,3.0,1,4,4,3,1,18,1,0,1,5,11,13,No,4,No
111686,47,Female,Marketing,Engineer,Master,Married,Rarely,8.0,9971.0,7131,Yes,1.0,4,4,1,4,2,23,2,2,0,23,15,20,No,4,No
111687,34,Female,Finance,Executive,Master,Divorced,Non-Travel,14.0,6399.0,4123,No,2.0,1,2,2,4,0,23,7,2,6,8,11,8,No,3,No
111688,58,Male,Operations,Specialist,Bachelor,Divorced,Rarely,30.0,10557.0,6985,No,4.0,1,1,2,3,0,10,11,9,6,34,12,8,No,4,No
111689,36,Male,HR,Specialist,PhD,Single,Rarely,24.0,6667.0,1408,No,4.0,4,3,1,3,5,11,5,1,1,11,2,15,No,4,No
111690,22,Female,Marketing,Engineer,Diploma,Single,Frequently,1.0,4059.0,6299,No,1.0,2,2,1,3,0,19,0,0,0,0,1,20,No,3,No
111691,53,Male,Customer Support,Executive,Bachelor,Single,Non-Travel,2.0,8139.0,5455,No,4.0,3,1,4,3,6,19,23,6,1,27,2,4,Yes,4,No
111692,38,Male,R&D,Executive,Master,Single,Rarely,11.0,5668.0,3234,No,3.0,4,2,1,4,4,23,5,2,1,15,1,16,Yes,2,No
111693,30,Female,Customer Support,Associate,Master,Single,Rarely,18.0,6420.0,2165,No,3.0,3,3,3,4,0,13,1,0,1,7,3,6,Yes,3,No
111694,51,Female,IT,Specialist,PhD,Divorced,Frequently,4.0,9880.0,2217,No,1.0,4,3,2,4,2,21,12,3,4,29,12,4,Yes,3,No
111695,30,Male,R&D,Engineer,Master,Married,Frequently,24.0,3725.0,6286,No,3.0,4,3,2,3,6,12,3,3,2,3,5,18,No,4,No
111696,40,Male,Marketing,Associate,Bachelor,Single,Non-Travel,11.0,8182.0,6364,No,3.0,1,3,1,3,5,11,16,1,4,16,2,13,No,5,No
111697,38,Female,Marketing,Analyst,Master,Divorced,Frequently,21.0,5421.0,7814,Yes,1.0,2,2,4,3,4,24,5,0,2,12,10,3,No,3,Yes
111698,44,Female,Marketing,Associate,Bachelor,Single,Frequently,15.0,9301.0,3465,No,4.0,2,4,2,4,5,13,3,1,1,22,2,5,No,2,No
111699,36,Male,Customer Support,Analyst,Master,Divorced,Rarely,14.0,5846.0,2656,No,3.0,1,4,1,3,4,10,2,1,2,10,10,11,No,2,No
111700,21,Female,Marketing,Analyst,Diploma,Single,Frequently,23.0,3783.0,3112,Yes,4.0,4,2,3,3,3,21,0,0,0,0,13,12,No,3,No
111701,44,Male,R&D,Associate,PhD,Divorced,Non-Travel,30.0,7201.0,7886,No,1.0,2,2,2,4,2,23,0,0,0,18,12,1,Yes,2,No
111702,36,Female,Marketing,Executive,Master,Single,Rarely,20.0,7038.0,4373,No,4.0,2,1,1,4,0,15,2,0,2,10,6,18,No,4,No
111703,30,Female,Customer Support,Manager,Bachelor,Single,Frequently,11.0,5977.0,7955,No,2.0,1,2,4,3,6,22,4,1,0,7,15,13,Yes,2,No
111704,25,Female,HR,Manager,Diploma,Married,Frequently,6.0,5243.0,4459,No,4.0,3,4,2,3,1,16,3,0,1,4,10,20,Yes,5,No
111705,40,Female,HR,Executive,PhD,Married,Frequently,29.0,7762.0,6445,No,1.0,4,2,4,4,4,21,2,2,1,18,7,17,Yes,4,No
111706,29,Female,IT,Specialist,Diploma,Divorced,Rarely,29.0,4448.0,4345,No,4.0,2,1,4,3,3,13,1,1,0,7,1,9,Yes,3,No
111707,57,Male,Customer Support,Associate,Bachelor,Married,Non-Travel,19.0,11711.0,2298,No,3.0,1,1,4,4,5,23,0,0,0,32,2,7,No,3,Yes
111708,52,Female,Customer Support,Specialist,Master,Single,Rarely,11.0,7436.0,6893,No,1.0,1,1,2,4,4,16,11,7,8,23,14,4,No,4,No
111709,58,Female,Operations,Associate,Master,Single,Frequently,17.0,12415.0,893,No,4.0,3,2,3,3,5,15,18,4,5,35,8,16,Yes,2,No
111710,24,Female,Operations,Analyst,Bachelor,Married,Non-Travel,15.0,2498.0,1068,No,2.0,3,2,1,3,4,25,0,0,0,0,6,16,No,4,No
111711,26,Male,Customer Support,Executive,Bachelor,Married,Non-Travel,20.0,3046.0,846,No,2.0,1,2,3,4,4,18,0,0,0,0,10,11,Yes,3,No
111712,55,Female,Finance,Engineer,Master,Married,Frequently,25.0,10508.0,6030,No,1.0,2,3,3,3,1,21,21,0,6,27,5,15,Yes,3,No
111713,55,Female,Marketing,Manager,Bachelor,Married,Frequently,28.0,8577.0,5357,No,2.0,3,2,3,5,1,20,15,3,1,28,6,2,Yes,2,No
111714,45,Female,Finance,Engineer,Diploma,Divorced,Rarely,22.0,6485.0,7006,No,4.0,1,1,4,3,4,20,10,2,5,16,9,8,Yes,5,No
111715,43,Male,Customer Support,Associate,Master,Single,Non-Travel,7.0,6138.0,6501,Yes,3.0,4,3,4,5,4,24,2,0,2,16,2,17,Yes,5,No
111716,35,Female,Marketing,Specialist,Master,Married,Rarely,23.0,6309.0,4680,No,2.0,3,2,4,3,4,14,8,4,4,10,13,0,No,5,No
111717,37,Male,Marketing,Executive,Diploma,Divorced,Rarely,28.0,4609.0,6469,No,4.0,1,4,3,3,2,16,1,1,0,10,15,18,Yes,4,No
111718,27,Male,IT,Associate,Diploma,Divorced,Rarely,17.0,2458.0,4547,No,1.0,1,2,4,3,6,17,0,0,0,0,2,15,Yes,4,No
111719,42,Female,Finance,Specialist,PhD,Married,Non-Travel,30.0,6809.0,7168,Yes,3.0,3,4,2,5,3,18,17,2,6,17,8,2,Yes,5,No
111720,50,Male,Sales,Associate,Diploma,Divorced,Rarely,21.0,8411.0,7891,No,3.0,4,4,1,3,4,20,14,9,1,24,7,15,Yes,2,No
111721,21,Female,HR,Executive,Diploma,Married,Rarely,5.0,3400.0,4461,Yes,1.0,3,4,1,3,6,11,0,0,0,0,9,0,Yes,2,Yes
111722,60,Male,Customer Support,Engineer,Bachelor,Divorced,Non-Travel,11.0,11993.0,922,No,4.0,3,2,2,3,5,22,15,7,5,33,2,9,Yes,5,No
111723,31,Male,Customer Support,Analyst,Diploma,Married,Non-Travel,19.0,5318.0,1324,No,1.0,2,2,4,3,3,12,2,2,0,3,8,17,Yes,4,No
111724,48,Male,Operations,Manager,PhD,Married,Frequently,17.0,8658.0,7814,No,4.0,1,3,4,5,5,11,5,0,5,21,1,20,No,5,No
111725,27,Male,Sales,Associate,Bachelor,Married,Rarely,9.0,5700.0,3647,No,3.0,3,4,1,3,2,16,1,1,1,5,8,8,Yes,3,No
111726,54,Female,HR,Engineer,Master,Married,Frequently,25.0,8388.0,6773,Yes,4.0,4,3,3,3,3,20,11,10,5,26,9,8,No,3,No
111727,25,Female,Operations,Analyst,Diploma,Single,Frequently,5.0,3240.0,3896,No,4.0,1,2,4,3,6,19,0,0,0,0,7,16,No,3,No
111728,23,Male,R&D,Executive,PhD,Single,Rarely,13.0,3617.0,5979,Yes,4.0,4,3,1,5,4,20,0,0,0,0,1,8,No,3,No
111729,28,Male,Sales,Associate,Diploma,Married,Frequently,15.0,4025.0,5328,No,4.0,1,1,4,3,3,14,1,1,0,3,1,0,Yes,5,Yes
111730,55,Male,R&D,Associate,Diploma,Married,Frequently,23.0,10371.0,4458,No,4.0,1,2,1,4,0,12,18,6,0,34,13,3,No,3,No
111731,21,Female,IT,Analyst,Master,Divorced,Non-Travel,24.0,2529.0,3824,Yes,1.0,2,3,2,3,1,12,0,0,0,0,5,0,No,2,No
111732,48,Male,Finance,Engineer,Bachelor,Single,Non-Travel,3.0,7290.0,1330,No,3.0,2,3,1,3,1,16,8,5,4,21,3,8,No,4,No
111733,54,Female,R&D,Manager,Bachelor,Single,Frequently,11.0,9101.0,1240,Yes,3.0,1,3,1,5,5,17,5,0,5,30,13,11,Yes,4,No
111734,54,Female,HR,Analyst,Bachelor,Married,Frequently,21.0,10172.0,1911,No,2.0,3,2,2,3,3,12,6,1,3,25,5,17,Yes,3,No
111735,36,Female,IT,Specialist,PhD,Single,Rarely,1.0,4605.0,4505,Yes,1.0,3,4,1,3,1,11,6,0,6,10,7,6,No,5,No
111736,35,Male,Sales,Analyst,Bachelor,Married,Rarely,28.0,5105.0,6880,No,2.0,4,4,1,5,4,18,3,0,3,7,8,1,No,5,No
111737,44,Female,R&D,Manager,PhD,Single,Rarely,21.0,8034.0,4135,No,1.0,3,4,4,5,1,22,16,1,0,19,10,15,Yes,4,No
111738,25,Male,Marketing,Analyst,Bachelor,Divorced,Frequently,10.0,3269.0,4038,No,4.0,3,2,4,4,3,14,3,0,3,4,9,10,No,3,No
111739,49,Female,R&D,Analyst,PhD,Single,Non-Travel,1.0,9874.0,1327,No,4.0,4,3,3,3,6,14,15,6,2,28,6,14,No,4,No
111740,27,Male,R&D,Executive,Bachelor,Married,Rarely,8.0,4886.0,7315,Yes,4.0,2,4,2,3,4,19,6,2,5,6,11,5,No,5,No
111741,57,Male,Customer Support,Analyst,Diploma,Divorced,Non-Travel,7.0,10632.0,7443,Yes,1.0,4,3,1,3,2,24,6,3,1,34,15,19,No,2,No
111742,34,Male,Marketing,Engineer,PhD,Single,Frequently,12.0,3410.0,902,No,3.0,4,3,1,3,0,13,4,2,0,5,9,3,Yes,4,No
111743,25,Female,HR,Analyst,PhD,Married,Non-Travel,15.0,2725.0,2601,No,2.0,3,1,1,3,3,16,0,0,0,0,11,20,Yes,5,No
111744,33,Male,Customer Support,Analyst,Bachelor,Divorced,Frequently,12.0,3428.0,1420,No,2.0,4,4,3,5,3,11,1,1,0,4,3,9,No,3,Yes
111745,42,Female,Sales,Executive,PhD,Single,Non-Travel,23.0,5979.0,2681,No,3.0,4,3,2,3,3,18,6,1,2,13,5,6,Yes,5,No
111746,24,Female,HR,Specialist,Master,Married,Frequently,6.0,2807.0,3429,Yes,4.0,1,3,3,5,1,18,1,0,0,3,1,17,Yes,3,No
111747,52,Female,Customer Support,Associate,Master,Divorced,Rarely,15.0,8730.0,843,Yes,2.0,3,1,1,5,0,22,1,0,1,24,14,17,No,5,No
111748,37,Male,Finance,Specialist,Bachelor,Single,Rarely,5.0,5454.0,1703,No,3.0,4,1,1,3,1,11,7,4,5,10,11,20,Yes,3,No
111749,59,Male,Customer Support,Engineer,Diploma,Single,Rarely,2.0,12100.0,2940,No,1.0,4,4,1,3,4,12,13,0,2,38,2,2,No,2,No
111750,27,Male,R&D,Manager,Master,Divorced,Frequently,19.0,2599.0,1568,Yes,2.0,2,1,4,5,0,13,0,0,0,0,8,17,Yes,3,No
111751,32,Male,Sales,Analyst,Diploma,Divorced,Rarely,26.0,4651.0,5711,No,2.0,2,2,1,5,3,17,8,0,4,8,9,18,No,3,No
111752,24,Male,R&D,Manager,Bachelor,Divorced,Frequently,8.0,2799.0,3283,No,1.0,3,1,2,5,2,13,0,0,0,0,12,14,No,5,No
111753,27,Male,Operations,Specialist,Master,Married,Frequently,9.0,4969.0,7470,Yes,2.0,2,1,1,3,2,14,0,0,0,2,10,8,No,4,No
111754,58,Female,Marketing,Associate,Bachelor,Married,Non-Travel,23.0,9409.0,4389,Yes,3.0,2,2,4,3,2,10,9,1,0,29,9,16,Yes,4,No
111755,33,Male,R&D,Manager,PhD,Divorced,Rarely,30.0,4565.0,5026,No,3.0,2,2,2,3,2,13,6,2,0,11,8,10,Yes,2,No
111756,36,Female,Finance,Executive,Bachelor,Married,Non-Travel,4.0,6178.0,4829,No,2.0,3,2,4,5,4,17,13,4,3,15,15,10,Yes,2,No
111757,31,Male,Customer Support,Engineer,Diploma,Married,Non-Travel,22.0,5477.0,5960,Yes,3.0,1,1,2,3,0,14,7,7,7,9,15,0,No,4,Yes
111758,26,Male,HR,Manager,Diploma,Divorced,Rarely,18.0,3857.0,3339,No,1.0,4,2,1,4,6,14,2,1,1,3,3,0,No,5,No
111759,60,Female,Sales,Engineer,Master,Married,Frequently,3.0,11089.0,7570,No,4.0,1,3,2,3,1,23,19,3,4,33,14,6,Yes,4,No
111760,37,Male,Sales,Executive,Diploma,Married,Frequently,16.0,5333.0,4037,No,2.0,1,2,3,5,6,13,14,9,4,14,14,13,No,5,No
111761,21,Female,HR,Manager,Diploma,Divorced,Frequently,18.0,3632.0,1412,Yes,3.0,3,4,3,3,0,24,0,0,0,0,10,7,Yes,4,No
111762,46,Female,R&D,Analyst,Bachelor,Married,Rarely,1.0,8159.0,4551,No,2.0,3,4,1,3,6,10,6,1,0,24,15,17,Yes,2,No
111763,32,Male,Finance,Analyst,Bachelor,Divorced,Non-Travel,22.0,6736.0,6261,No,4.0,2,3,1,3,0,20,6,1,5,10,8,1,No,5,No
111764,22,Female,Finance,Engineer,Diploma,Single,Rarely,18.0,4438.0,5981,No,4.0,1,2,3,3,2,11,0,0,0,0,8,17,No,5,No
111765,40,Male,Operations,Associate,Diploma,Single,Frequently,10.0,7478.0,5129,No,1.0,1,2,3,3,3,19,9,2,5,12,11,7,Yes,4,Yes
111766,36,Male,Finance,Manager,Bachelor,Married,Frequently,13.0,6993.0,7179,No,4.0,3,4,4,5,5,23,12,6,5,13,9,1,Yes,5,No
111767,28,Male,Marketing,Associate,Diploma,Married,Frequently,2.0,4098.0,5545,No,2.0,2,1,2,4,6,25,5,1,1,7,15,11,No,4,No
111768,37,Male,Finance,Manager,Diploma,Divorced,Rarely,29.0,6897.0,2455,No,2.0,4,3,3,3,5,16,0,0,0,11,1,18,No,5,No
111769,44,Female,HR,Associate,PhD,Divorced,Frequently,30.0,7820.0,2114,Yes,3.0,3,2,1,3,3,10,4,4,3,20,15,3,Yes,4,No
111770,47,Female,Operations,Executive,Master,Single,Rarely,23.0,9919.0,864,No,2.0,4,2,4,4,0,12,23,8,1,25,7,11,No,2,No
111771,33,Female,HR,Manager,Master,Married,Rarely,16.0,6552.0,898,No,1.0,1,3,4,3,5,20,3,3,0,8,12,4,Yes,3,No
111772,21,Male,IT,Specialist,Bachelor,Married,Rarely,14.0,4708.0,1680,No,3.0,2,2,1,3,2,24,0,0,0,0,3,2,Yes,5,No
111773,26,Female,Finance,Associate,PhD,Divorced,Frequently,17.0,4067.0,6743,Yes,4.0,1,3,1,4,1,25,0,0,0,4,11,20,Yes,3,No
111774,26,Female,Operations,Engineer,Diploma,Divorced,Rarely,23.0,5177.0,2456,No,4.0,4,3,2,3,6,13,1,0,0,1,10,18,No,3,No
111775,25,Male,IT,Manager,Master,Married,Frequently,27.0,2508.0,6865,Yes,4.0,3,4,1,3,6,23,1,1,0,1,15,19,Yes,4,No
111776,22,Female,Finance,Executive,Diploma,Married,Rarely,6.0,3158.0,5952,No,3.0,1,4,2,4,3,17,0,0,0,0,3,13,Yes,5,Yes
111777,48,Male,Customer Support,Executive,Master,Single,Rarely,8.0,8145.0,4743,No,2.0,4,2,3,3,4,22,11,1,2,26,8,8,Yes,3,No
111778,33,Female,R&D,Executive,Diploma,Married,Non-Travel,29.0,5847.0,7113,No,3.0,3,2,1,3,3,14,1,0,1,7,9,13,Yes,5,No
111779,55,Female,IT,Specialist,PhD,Married,Rarely,10.0,9899.0,4095,No,4.0,1,1,3,5,4,10,23,2,2,29,6,18,Yes,4,No
111780,28,Male,Marketing,Associate,Master,Married,Frequently,18.0,3709.0,4565,No,4.0,4,3,4,3,6,15,3,0,0,4,3,7,No,3,No
111781,45,Male,IT,Engineer,Bachelor,Divorced,Rarely,26.0,6605.0,6848,No,4.0,1,1,3,3,3,21,7,0,4,18,1,14,Yes,2,No
111782,45,Female,R&D,Engineer,Bachelor,Divorced,Non-Travel,24.0,6833.0,7787,No,3.0,1,3,3,5,1,16,10,7,8,16,2,12,No,4,No
111783,45,Female,Operations,Specialist,Bachelor,Divorced,Non-Travel,24.0,7115.0,1926,No,4.0,2,1,1,3,2,12,12,0,7,16,4,10,Yes,4,Yes
111784,59,Female,R&D,Manager,Bachelor,Divorced,Frequently,8.0,10500.0,7909,No,2.0,1,2,2,4,2,22,4,4,4,38,4,14,Yes,4,Yes
111785,46,Female,R&D,Specialist,PhD,Single,Frequently,10.0,7984.0,1123,No,1.0,2,4,2,3,0,20,17,3,5,17,6,5,Yes,5,No
111786,21,Female,Customer Support,Engineer,Master,Single,Rarely,23.0,2299.0,4257,No,4.0,2,3,1,4,3,12,0,0,0,0,4,1,No,2,No
111787,54,Male,Marketing,Engineer,PhD,Married,Frequently,25.0,8502.0,1589,No,4.0,3,3,2,3,5,15,21,10,5,29,12,13,Yes,4,No
